example_index,risk_rank,gradient_magnitude_rank,risk_score,gradient_magnitude,high_risk
2532,0.347,0.93775,0.32444248,2.1874049,False
2533,0.9415,0.9445,0.9618744,2.2772386,True
2534,0.645,0.899,0.66016424,1.7085497,True
2535,0.73425,0.82075,0.76363736,1.2743223,True
2536,0.69675,0.51175,0.72066516,0.63958395,True
2537,0.6295,0.957,0.64391875,2.6986885,True
2538,0.922,0.69,0.95050645,0.90935344,True
2539,0.958,0.65975,0.9716869,0.85337645,True
2540,0.56325,0.65375,0.5799681,0.8428072,False
2541,0.17175,0.78875,0.12677726,1.1602962,False
2542,0.2385,0.91775,0.20039958,1.8921293,False
2543,0.51475,0.74625,0.5204938,1.0466454,False
2544,0.20925,0.869,0.17172867,1.492394,False
2545,0.868,0.9485,0.90652496,2.3722632,True
2546,0.81125,0.89675,0.8548236,1.690761,True
2547,0.712,0.56475,0.7372078,0.70204544,True
2548,0.606,0.19375,0.6194218,0.3284624,True
2549,0.10125,0.645,0.050372057,0.8259847,False
2550,0.3855,0.79575,0.36422032,1.1860459,False
2551,0.76225,0.31,0.79682785,0.42720702,True
2552,0.7555,0.7435,0.7884343,1.0383728,True
2553,0.077,0.60825,0.03013109,0.7566202,False
2554,0.01075,0.0515,7.852623e-05,0.1920983,False
2555,0.01675,0.28575,0.0005161689,0.40729025,False
2556,0.005,0.468,5.1118877e-06,0.5943761,False
2557,0.83075,0.83875,0.8758684,1.3612852,True
2558,0.4275,0.94175,0.41083562,2.2248623,False
2559,0.54775,0.5535,0.5562985,0.6890673,False
2560,0.49725,0.213,0.49706116,0.3429012,False
2561,0.1665,0.408,0.12004842,0.5299131,False
2562,0.13125,0.39325,0.07917455,0.5145304,False
2563,0.128,0.26625,0.07686464,0.39005825,False
2564,0.06525,0.6545,0.021221742,0.84438527,False
2565,0.86575,0.893,0.90457195,1.6511132,True
2566,0.283,0.7095,0.253552,0.95971185,False
2567,0.3545,0.4995,0.33657268,0.6269928,False
2568,0.82075,0.58225,0.86412036,0.72487444,True
2569,0.32,0.282,0.29358846,0.40446874,False
2570,0.39575,0.19425,0.37275845,0.3287589,False
2571,0.38125,0.35,0.36016044,0.47221956,False
2572,0.3125,0.014,0.28519478,0.13635698,False
2573,0.84575,0.012,0.88706243,0.13332579,True
2574,0.6575,0.8365,0.6771336,1.3490899,True
2575,0.70375,0.48725,0.72574323,0.6152221,True
2576,0.13425,0.45525,0.08350182,0.58259207,False
2577,0.247,0.23,0.2094981,0.3587902,False
2578,0.998,0.7685,0.99840045,1.0985287,True
2579,0.70075,0.5145,0.7233351,0.6433255,True
2580,0.27,0.4405,0.23929515,0.5668001,False
2581,0.8865,0.92225,0.92210865,1.9467671,True
2582,0.952,0.81,0.9682028,1.2275205,True
2583,0.7925,0.51125,0.83187604,0.6395274,True
2584,0.843,0.635,0.8862397,0.80440456,True
2585,0.901,0.618,0.9356067,0.77529895,True
2586,0.71625,0.712,0.7408764,0.96639264,True
2587,0.165,0.59375,0.11837491,0.7349463,False
2588,0.4705,0.12,0.4632116,0.26483428,False
2589,0.3825,0.43325,0.3609091,0.5569334,False
2590,0.365,0.08725,0.34738448,0.23369281,False
2591,0.42225,0.462,0.40653893,0.58790314,False
2592,0.7265,0.55175,0.7563282,0.6868273,True
2593,0.54125,0.85375,0.550356,1.4297776,False
2594,0.70825,0.443,0.7330089,0.57019734,True
2595,0.605,0.192,0.6180055,0.3256385,True
2596,0.695,0.7465,0.71902275,1.0469191,True
2597,0.6405,0.015,0.6536675,0.13921708,True
2598,0.54325,0.10275,0.5524175,0.2481781,False
2599,0.26625,0.085,0.23480113,0.23175521,False
2600,0.73225,0.1015,0.76061994,0.24712308,True
2601,0.46925,0.52075,0.461778,0.65015954,False
2602,0.6925,0.471,0.716593,0.5980441,True
2603,0.8365,0.12825,0.8817539,0.27704832,True
2604,0.99225,0.92875,0.99310195,2.042181,True
2605,0.54,0.73575,0.54863095,1.020727,False
2606,0.38375,0.0795,0.36183447,0.22488329,False
2607,0.419,0.22,0.40224153,0.34920225,False
2608,0.476,0.3165,0.47144336,0.43313962,False
2609,0.22775,0.64025,0.18867575,0.8145611,False
2610,0.2035,0.6295,0.16427206,0.7948226,False
2611,0.377,0.26,0.3567617,0.3859103,False
2612,0.7645,0.00275,0.7991135,0.09321589,True
2613,0.246,0.78925,0.20841038,1.1611631,False
2614,0.7305,0.7485,0.759593,1.0507452,True
2615,0.59225,0.85825,0.6060849,1.443863,False
2616,0.53625,0.6385,0.5460709,0.81161505,False
2617,0.86825,0.73725,0.90656686,1.0268775,True
2618,0.921,0.57025,0.94961154,0.7107098,True
2619,0.2615,0.694,0.22879376,0.919903,False
2620,0.6775,0.917,0.69777715,1.8840377,True
2621,0.94425,0.57825,0.9633964,0.71974695,True
2622,0.572,0.0085,0.58706367,0.12605454,False
2623,0.98525,0.85625,0.98824,1.4385463,True
2624,0.3105,0.7755,0.2838425,1.1248827,False
2625,0.37975,0.66675,0.359256,0.8655799,False
2626,0.32525,0.684,0.30008787,0.898412,False
2627,0.08025,0.82775,0.032793965,1.3032066,False
2628,0.90275,0.95775,0.9371779,2.7210875,True
2629,0.43175,0.99925,0.41904867,16.055944,False
2630,0.70425,0.6765,0.7263783,0.88494754,True
2631,0.5745,0.85875,0.5895616,1.4454852,False
2632,0.5075,0.94025,0.51057774,2.2133932,False
2633,0.79375,0.80275,0.83369327,1.2062143,True
2634,0.88325,0.9155,0.9199827,1.8721654,True
2635,0.65925,0.61375,0.6795207,0.7676256,True
2636,0.925,0.72875,0.9522561,1.0051203,True
2637,0.66425,0.53375,0.6836563,0.66351825,True
2638,0.254,0.19925,0.21857496,0.33202666,False
2639,0.41075,0.01375,0.39005032,0.13626572,False
2640,0.696,0.616,0.7199976,0.76995444,True
2641,0.69,0.9295,0.71380496,2.061962,True
2642,0.896,0.91175,0.93145573,1.8095789,True
2643,0.76275,0.877,0.7971783,1.5492419,True
2644,0.221,0.32925,0.18171434,0.44738758,False
2645,0.0375,0.83275,0.0053775157,1.3279743,False
2646,0.0355,0.847,0.0045575406,1.4020354,False
2647,0.04625,0.23775,0.0090266,0.3667299,False
2648,0.0565,0.75425,0.016222604,1.068129,False
2649,0.89275,0.89975,0.9291401,1.7124016,True
2650,0.3975,0.89325,0.37332892,1.6579546,False
2651,0.36575,0.9885,0.34780216,8.545429,False
2652,0.60025,0.9285,0.6138714,2.0386043,True
2653,0.86725,0.69575,0.9057139,0.92422897,True
2654,0.69725,0.3885,0.72147274,0.51075184,True
2655,0.43525,0.733,0.42454135,1.0129689,False
2656,0.49,0.81325,0.48694375,1.238422,False
2657,0.81475,0.453,0.8575269,0.5798052,True
2658,0.31275,0.61725,0.28521004,0.7720761,False
2659,0.149,0.036,0.09781828,0.1684005,False
2660,0.146,0.54625,0.09406185,0.67933166,False
2661,0.11425,0.41425,0.06352058,0.5347698,False
2662,0.778,0.15475,0.8145368,0.2969593,True
2663,0.697,0.44025,0.721184,0.5663902,True
2664,0.6485,0.046,0.66523105,0.1833414,True
2665,0.61475,0.83825,0.6295376,1.3585725,True
2666,0.472,0.22625,0.46423236,0.35518187,False
2667,0.2435,0.2815,0.20672727,0.40429428,False
2668,0.362,0.043,0.34489083,0.18171318,False
2669,0.49125,0.31175,0.48878393,0.42809153,False
2670,0.134,0.04625,0.08305738,0.18367694,False
2671,0.04425,0.373,0.0082479585,0.4943851,False
2672,0.06275,0.2145,0.019562246,0.3450787,False
2673,0.22975,0.1875,0.19098307,0.32184675,False
2674,0.092,0.155,0.041006282,0.2971012,False
2675,0.03325,0.25275,0.0037288521,0.3796602,False
2676,0.1015,0.403,0.05050774,0.5240416,False
2677,0.0025,0.0815,1.0324701e-07,0.22618484,False
2678,0.00225,0.14225,4.6785022e-08,0.28862727,False
2679,0.00125,0.0175,2.4837257e-11,0.14475866,False
2680,0.001,0.9165,1.9022003e-11,1.8796504,False
2681,0.00075,0.04925,1.13320915e-11,0.18964778,False
2682,0.0005,0.771,5.0291993e-12,1.1067737,False
2683,0.349,0.75825,0.32853672,1.076253,False
2684,0.4415,0.7955,0.43098223,1.1859124,False
2685,0.33525,0.97025,0.30997115,3.4245183,False
2686,0.907,0.91,0.9411177,1.7936407,True
2687,0.9505,0.968,0.9669306,3.2284431,True
2688,0.3525,0.808,0.33415475,1.2219671,False
2689,0.51075,0.914,0.5146203,1.8496524,False
2690,0.1225,0.80425,0.07170143,1.2103068,False
2691,0.26125,0.5175,0.22878686,0.64663124,False
2692,0.09875,0.44725,0.04752771,0.57377034,False
2693,0.60475,0.53975,0.61749065,0.66965634,True
2694,0.81625,0.88125,0.8588715,1.5771393,True
2695,0.49425,0.06675,0.49362177,0.21043457,False
2696,0.804,0.29275,0.84557,0.41429946,True
2697,0.92425,0.5585,0.95176697,0.69585514,True
2698,0.33675,0.2225,0.3112314,0.3512359,False
2699,0.76775,0.08,0.8037696,0.22532171,True
2700,0.501,0.71675,0.5010932,0.9801735,False
2701,0.9965,0.61,0.99708843,0.7595167,True
2702,0.8105,0.56325,0.85402244,0.70010835,True
2703,0.72075,0.8265,0.74816847,1.2984082,True
2704,0.62025,0.14675,0.63582385,0.2908025,True
2705,0.56425,0.5635,0.580732,0.70055556,False
2706,0.3785,0.9645,0.3577047,3.0167387,False
2707,0.36925,0.969,0.3516583,3.36448,False
2708,0.9165,0.67625,0.94710493,0.88378954,True
2709,0.5885,0.78425,0.60225785,1.1491543,False
2710,0.631,0.5775,0.6453392,0.71861356,True
2711,0.3015,0.12475,0.27402452,0.27275264,False
2712,0.6755,0.33125,0.6958867,0.44979805,True
2713,0.44975,0.8895,0.44076118,1.626882,False
2714,0.1245,0.503,0.074564725,0.6310235,False
2715,0.04575,0.68725,0.008611422,0.90400773,False
2716,0.049,0.7235,0.010681095,0.994574,False
2717,0.9485,0.31875,0.96604097,0.43506196,True
2718,0.6355,0.516,0.6497136,0.64470226,True
2719,0.67675,0.34225,0.69676924,0.46034953,True
2720,0.5335,0.037,0.5404438,0.17011471,False
2721,0.37925,0.0465,0.35859978,0.18434742,False
2722,0.9805,0.472,0.98536986,0.59875447,True
2723,0.8875,0.00125,0.9236117,0.08145528,True
2724,0.70025,0.16575,0.72291094,0.30470288,True
2725,0.754,0.176,0.78776544,0.313188,True
2726,0.3915,0.03425,0.36904746,0.1670199,False
2727,0.3945,0.14475,0.3712762,0.2898818,False
2728,0.4155,0.2805,0.39486742,0.40254542,False
2729,0.568,0.57075,0.58375996,0.71152985,False
2730,0.50775,0.50375,0.5109249,0.63200986,False
2731,0.707,0.78275,0.730465,1.1442891,True
2732,0.61,0.36425,0.6248295,0.48767748,True
2733,0.5765,0.1455,0.5912749,0.2901217,False
2734,0.12775,0.36575,0.07665301,0.48871186,False
2735,0.58475,0.3325,0.59845865,0.45116442,False
2736,0.67225,0.1245,0.69189537,0.27244583,True
2737,0.7705,0.23525,0.8056836,0.3644054,True
2738,0.663,0.143,0.6829732,0.28896305,True
2739,0.845,0.8235,0.8867795,1.2855558,True
2740,0.655,0.64225,0.673992,0.82026106,True
2741,0.4595,0.3785,0.45119184,0.49824423,False
2742,0.41425,0.34625,0.3938751,0.46395487,False
2743,0.218,0.46275,0.18034276,0.5887256,False
2744,0.25575,0.62025,0.222335,0.7806524,False
2745,0.04175,0.5925,0.0073969974,0.7335749,False
2746,0.0275,0.42525,0.0018333691,0.547639,False
2747,0.01525,0.5195,0.0003876574,0.64933664,False
2748,0.00725,0.00725,2.4262206e-05,0.12165945,False
2749,0.00675,0.75325,1.792017e-05,1.0636804,False
2750,0.94675,0.6115,0.96518934,0.7613912,True
2751,0.87925,0.754,0.9173253,1.0674665,True
2752,0.8825,0.728,0.91960394,1.0031109,True
2753,0.6375,0.92425,0.6517585,1.9763979,True
2754,0.32225,0.92375,0.29566798,1.9649473,False
2755,0.6785,0.64125,0.6986301,0.81716657,True
2756,0.9405,0.98825,0.96128905,8.490968,True
2757,0.3235,0.96825,0.2973677,3.2639813,False
2758,0.37075,0.13375,0.35245582,0.28144237,False
2759,0.585,0.1835,0.59866834,0.31893262,False
2760,0.1055,0.2795,0.05425597,0.4022573,False
2761,0.2165,0.007,0.1786811,0.12115426,False
2762,0.11575,0.377,0.06503721,0.49671966,False
2763,0.67775,0.63725,0.69778514,0.8097338,True
2764,0.524,0.74075,0.5303769,1.0334995,False
2765,0.821,0.2335,0.8643363,0.36250106,True
2766,0.14275,0.34375,0.090772204,0.46113634,False
2767,0.75825,0.35875,0.7916697,0.48199835,True
2768,0.4815,0.5115,0.48058406,0.63957435,False
2769,0.369,0.1845,0.35138667,0.31946322,False
2770,0.24075,0.09075,0.20296815,0.23840152,False
2771,0.5675,0.21675,0.583701,0.34682515,False
2772,0.44375,0.66425,0.43358722,0.8613893,False
2773,0.1455,0.2965,0.09399512,0.4168621,False
2774,0.08675,0.1225,0.037018623,0.26905316,False
2775,0.17375,0.0715,0.12849303,0.21575835,False
2776,0.18625,0.0805,0.140524,0.22549209,False
2777,0.23325,0.56,0.19436523,0.6965863,False
2778,0.339,0.0915,0.31475285,0.23871705,False
2779,0.55,0.452,0.5596406,0.5786302,False
2780,0.32825,0.06925,0.30412942,0.2135815,False
2781,0.36425,0.81475,0.3458895,1.2442863,False
2782,0.441,0.0825,0.43080577,0.22795404,False
2783,0.29175,0.747,0.26407105,1.0482916,False
2784,0.4075,0.37875,0.38539034,0.49834642,False
2785,0.40075,0.59625,0.37746564,0.73846316,False
2786,0.215,0.241,0.17721686,0.36985546,False
2787,0.7385,0.89725,0.76804703,1.6955311,True
2788,0.5345,0.985,0.5423784,6.6787887,False
2789,0.91125,0.664,0.94382125,0.861267,True
2790,0.52175,0.999,0.52757454,15.643963,False
2791,0.31075,0.8565,0.28397748,1.4387068,False
2792,0.97675,0.772,0.9834217,1.1143605,True
2793,0.19725,0.8725,0.15607803,1.5189877,False
2794,0.5725,0.03575,0.5878112,0.16824672,False
2795,0.56575,0.71975,0.5814842,0.9892686,False
2796,0.28325,0.20575,0.25425306,0.3374185,False
2797,0.29475,0.1295,0.26737353,0.27800062,False
2798,0.2525,0.563,0.21728705,0.7000287,False
2799,0.3145,0.08675,0.28696615,0.2335565,False
2800,0.3845,0.739,0.36269718,1.0309302,False
2801,0.90675,0.35825,0.9409438,0.4816374,True
2802,0.5545,0.00225,0.566257,0.0909031,False
2803,0.63425,0.3215,0.64859295,0.43820205,True
2804,0.575,0.571,0.5897058,0.71207863,False
2805,0.563,0.01925,0.57977396,0.14845079,False
2806,0.81525,0.135,0.85787505,0.28203925,True
2807,0.6,0.1945,0.61372983,0.32884523,True
2808,0.74,0.658,0.7694023,0.8504621,True
2809,0.89725,0.6915,0.93230736,0.91295385,True
2810,0.676,0.62675,0.6964012,0.7887452,True
2811,0.934,0.316,0.95732176,0.43279007,True
2812,0.82175,0.856,0.8652736,1.4370403,True
2813,0.66625,0.8995,0.6856311,1.712193,True
2814,0.681,0.10525,0.7015997,0.2505206,True
2815,0.304,0.128,0.2769797,0.27623248,False
2816,0.214,0.5545,0.17599668,0.6913958,False
2817,0.68675,0.4185,0.7085086,0.53941655,True
2818,0.144,0.095,0.09215024,0.24126948,False
2819,0.305,0.003,0.27862138,0.093990184,False
2820,0.47175,0.52,0.46418765,0.64952433,False
2821,0.26925,0.7515,0.23729278,1.0562468,False
2822,0.783,0.7295,0.8192474,1.0060383,True
2823,0.24475,0.93625,0.20730118,2.1599536,False
2824,0.0765,0.64075,0.029535308,0.81649274,False
2825,0.931,0.801,0.95560014,1.2007189,True
2826,0.962,0.7145,0.97393703,0.9753996,True
2827,0.77925,0.9875,0.8158661,8.056316,True
2828,0.0555,0.449,0.015100493,0.57520145,False
2829,0.184,0.7635,0.13774975,1.0876464,False
2830,0.259,0.186,0.22608805,0.3207809,False
2831,0.953,0.89025,0.9687103,1.6324223,True
2832,0.93,0.16325,0.9555249,0.30256104,True
2833,0.83425,0.327,0.8785761,0.44367957,True
2834,0.9125,0.16925,0.94453275,0.30652398,True
2835,0.709,0.31725,0.73328114,0.43340272,True
2836,0.40975,0.61925,0.38900006,0.7785045,False
2837,0.325,0.3715,0.29936576,0.49284038,False
2838,0.96775,0.4785,0.97678643,0.6043426,True
2839,0.22725,0.15425,0.18786126,0.29620078,False
2840,0.13375,0.02875,0.082748294,0.15967216,False
2841,0.1385,0.50225,0.08618223,0.6305996,False
2842,0.761,0.70725,0.79565364,0.95490384,True
2843,0.45675,0.723,0.4495073,0.993519,False
2844,0.141,0.6695,0.087787986,0.8705419,False
2845,0.75275,0.98075,0.7868389,5.4665046,True
2846,0.455,0.936,0.44750175,2.1578531,False
2847,0.88925,0.15025,0.925146,0.29307526,True
2848,0.31475,0.343,0.28713247,0.46057814,False
2849,0.341,0.7845,0.31667292,1.150859,False
2850,0.2885,0.4905,0.2598612,0.6181987,False
2851,0.94925,0.604,0.9662846,0.75116646,True
2852,0.515,0.342,0.5205102,0.46009654,False
2853,0.47225,0.21875,0.4647426,0.34833756,False
2854,0.48375,0.2875,0.48200676,0.40884537,False
2855,0.41275,0.56275,0.39171565,0.69911444,False
2856,0.30325,0.367,0.27617303,0.48927173,False
2857,0.22675,0.0575,0.1876841,0.19954608,False
2858,0.15425,0.2545,0.10344037,0.38143027,False
2859,0.89525,0.96375,0.9310172,2.9577208,True
2860,0.7055,0.998,0.729003,12.788964,True
2861,0.971,0.95275,0.9783725,2.5238283,True
2862,0.8415,0.10125,0.88591224,0.2469963,True
2863,0.72275,0.72,0.7499339,0.9897161,True
2864,0.245,0.032,0.20790467,0.16322505,False
2865,0.86925,0.91475,0.90777874,1.8582973,True
2866,0.30075,0.0635,0.2730478,0.20732453,False
2867,0.375,0.446,0.3550147,0.57276887,False
2868,0.31625,0.022,0.28778026,0.15219554,False
2869,0.02625,0.508,0.0016469375,0.6354352,False
2870,0.0225,0.33025,0.0008859453,0.44783467,False
2871,0.02,0.6015,0.00062317454,0.7468255,False
2872,0.7215,0.862,0.7490629,1.4601883,True
2873,0.4885,0.61425,0.48501188,0.767785,False
2874,0.23475,0.30625,0.19480911,0.4243158,False
2875,0.30575,0.951,0.27914503,2.4575877,False
2876,0.6595,0.86075,0.6796561,1.4556398,True
2877,0.17525,0.9705,0.12932532,3.4286613,False
2878,0.573,0.506,0.58853024,0.6339911,False
2879,0.5385,0.49675,0.5478316,0.6254371,False
2880,0.64925,0.07225,0.6661472,0.21691191,True
2881,0.7815,0.48925,0.817161,0.6162058,True
2882,0.775,0.12325,0.8108151,0.26978403,True
2883,0.9075,0.4,0.9412108,0.5222385,True
2884,0.619,0.30225,0.633978,0.421082,True
2885,0.44775,0.07175,0.43837065,0.21604843,False
2886,0.93975,0.2915,0.9611889,0.4133893,True
2887,0.13675,0.30275,0.084698714,0.42134494,False
2888,0.43375,0.387,0.42108026,0.5096975,False
2889,0.735,0.457,0.7642677,0.58435094,True
2890,0.8325,0.695,0.876684,0.92269427,True
2891,0.38225,0.268,0.36082318,0.39111477,False
2892,0.3415,0.10925,0.31692597,0.25457102,False
2893,0.07475,0.04375,0.028013654,0.18199728,False
2894,0.8585,0.39625,0.8983232,0.5187393,True
2895,0.48475,0.5605,0.4823048,0.69662833,False
2896,0.823,0.715,0.86643624,0.97561556,True
2897,0.5535,0.39875,0.5643663,0.52053297,False
2898,0.622,0.79825,0.6375507,1.1894284,True
2899,0.5855,0.8125,0.5994055,1.235889,False
2900,0.222,0.64,0.1830201,0.81383216,False
2901,0.659,0.7405,0.67951816,1.0331343,True
2902,0.41975,0.4775,0.40304375,0.60311973,False
2903,0.2415,0.31975,0.20345397,0.43601504,False
2904,0.461,0.341,0.4536335,0.45944813,False
2905,0.25675,0.0265,0.22285868,0.15622817,False
2906,0.7345,0.169,0.763659,0.30644017,True
2907,0.57625,0.773,0.5910782,1.1189464,False
2908,0.59975,0.36975,0.61370736,0.49178004,True
2909,0.5225,0.44575,0.52861375,0.57256263,False
2910,0.208,0.782,0.17028786,1.1419938,False
2911,0.827,0.08075,0.871297,0.22573309,True
2912,0.57425,0.11025,0.5891337,0.25564545,False
2913,0.164,0.2695,0.116507456,0.39357844,False
2914,0.53425,0.228,0.5418369,0.35726723,False
2915,0.23425,0.03275,0.19458365,0.16602436,False
2916,0.1975,0.05875,0.1569085,0.20110916,False
2917,0.054,0.093,0.014260928,0.2400306,False
2918,0.28275,0.39525,0.25324303,0.5169826,False
2919,0.4895,0.55325,0.48605552,0.68857855,False
2920,0.6905,0.11625,0.7140687,0.26046413,True
2921,0.61125,0.49275,0.62607855,0.6201309,True
2922,0.646,0.5725,0.66210186,0.7135692,True
2923,0.41,0.005,0.38987297,0.10988963,False
2924,0.19375,0.51325,0.15284722,0.6413698,False
2925,0.1235,0.202,0.07383879,0.33425894,False
2926,0.21425,0.1615,0.17670196,0.30069253,False
2927,0.0515,0.8765,0.012430988,1.5467399,False
2928,0.08475,0.05925,0.03576581,0.20162594,False
2929,0.2555,0.95125,0.22159298,2.4740345,False
2930,0.22625,0.47675,0.18758406,0.6024808,False
2931,0.713,0.071,0.7381216,0.21514904,True
2932,0.9815,0.118,0.98588043,0.26321632,True
2933,0.879,0.233,0.91724336,0.36212093,True
2934,0.7635,0.26775,0.7981819,0.39091855,True
2935,0.6525,0.34125,0.6700168,0.45975274,True
2936,0.79175,0.9935,0.8297423,10.406816,True
2937,0.83175,0.73375,0.8763195,1.0141472,True
2938,0.52925,0.887,0.5373413,1.61388,False
2939,0.8,0.94075,0.84106773,2.2201238,True
2940,0.7565,0.828,0.7895763,1.3037249,True
2941,0.671,0.90575,0.69132346,1.7588768,True
2942,0.4825,0.9785,0.4811436,4.570879,False
2943,0.90925,0.88625,0.9419072,1.6104738,True
2944,0.61275,0.53475,0.6275665,0.6639154,True
2945,0.959,0.97325,0.9725681,3.8723948,True
2946,0.74325,0.99825,0.7737868,13.123406,True
2947,0.329,0.12925,0.3051349,0.27791974,False
2948,0.96625,0.58075,0.9761601,0.7231773,True
2949,0.39625,0.854,0.3729904,1.4322542,False
2950,0.35,0.99625,0.32957447,11.7283745,False
2951,0.9975,0.31425,0.9975096,0.43062004,True
2952,0.50175,0.224,0.5042632,0.3532586,False
2953,0.5205,0.69425,0.52539724,0.9201307,False
2954,0.48225,0.061,0.48108312,0.20423658,False
2955,0.82675,0.1115,0.870986,0.25624698,True
2956,0.81925,0.36,0.862954,0.48326692,True
2957,0.465,0.73075,0.45661077,1.0098242,False
2958,0.40125,0.1025,0.37780246,0.24789618,False
2959,0.19825,0.035,0.15786454,0.1674185,False
2960,0.19,0.064,0.14680475,0.20746174,False
2961,0.889,0.98525,0.9250512,6.9998097,True
2962,0.73575,0.643,0.7650343,0.8208085,True
2963,0.8985,0.65175,0.9341923,0.83774173,True
2964,0.60575,0.013,0.6185918,0.13531682,True
2965,0.92275,0.5055,0.9510374,0.6335235,True
2966,0.7015,0.14075,0.7241955,0.2871386,True
2967,0.6335,0.62775,0.6478598,0.7909164,True
2968,0.657,0.639,0.6762098,0.8121048,True
2969,0.212,0.43825,0.17352667,0.5643034,False
2970,0.5085,0.44425,0.5119083,0.57144713,False
2971,0.85225,0.9615,0.89213496,2.85856,True
2972,0.805,0.5435,0.84690356,0.6736258,True
2973,0.85125,0.766,0.89138246,1.0939566,True
2974,0.7025,0.418,0.72529876,0.5390958,True
2975,0.66175,0.67725,0.68141013,0.8865218,True
2976,0.3685,0.08025,0.35088065,0.22535007,False
2977,0.3375,0.13225,0.3123006,0.27985147,False
2978,0.56725,0.18575,0.58366656,0.3201915,False
2979,0.4455,0.3465,0.43541083,0.4650712,False
2980,0.41525,0.163,0.39478046,0.30210352,False
2981,0.38825,0.087,0.36593434,0.23368776,False
2982,0.275,0.076,0.24387081,0.22216657,False
